,proto_ipv6,status,url_stats,sales_phone,id,tech_email,city,policy_email,sales_email,tech_phone,media,proto_multicast,ixf_last_import,ixf_import_request,website,updated,service_level,terms,net_count,policy_phone,proto_unicast,region_continent,name,created,country,notes,status_dashboard,org_id,social_media,ixf_import_request_status,aka,fac_count,ixf_net_count,name_long,lat,lon
55,True,ok,https://www.jpnap.net/ix/traffic.html,,95,info@mfeed.ad.jp,Tokyo,info@mfeed.co.jp,,,Ethernet,False,,,https://www.jpnap.net/en/,2021-02-05T01:56:56Z,Not Disclosed,Not Disclosed,235,,True,Asia Pacific,JPNAP Tokyo,2010-07-29T00:00:00Z,JP,,,1479,"[{'identifier': 'https://www.jpnap.net/en/', 'service': 'website'}]",queued,,12,0,JPNAP Tokyo,28.056502799999997,145.02961325
56,True,ok,,,97,peering@citylink.co.nz,Auckland,peering@citylink.co.nz,,,Ethernet,False,,,http://ape.nzix.net/,2017-07-27T15:47:08Z,Not Disclosed,Not Disclosed,36,,True,Australia,APE,2010-07-29T00:00:00Z,NZ,,,727,"[{'identifier': 'http://ape.nzix.net/', 'service': 'website'}]",queued,,8,0,Auckland Peering Exchange,-36.852095000000006,174.7631803
57,True,ok,https://stats-ficix.basen.com/#/page?name=StatsWelcome&source=wiki,,98,contact@ficix.fi,Helsinki,contact@ficix.fi,contact@ficix.fi,,Ethernet,False,,,https://www.ficix.fi/,2021-12-01T06:20:03Z,24/7 Support,Recurring Fees,54,,True,Europe,FICIX 2 (Helsinki),2010-07-29T00:00:00Z,FI,,,223,"[{'identifier': 'https://www.ficix.fi/', 'service': 'website'}]",queued,Finnish Communication and Internet Exchange,3,0,FICIX 2 Helsinki,60.110167849999996,25.0186571
58,True,ok,http://www.msk-ix.ru/en/traffic,,100,noc@ix.ru,Moscow,msk-adm@ix.ru,,+74957370685,Ethernet,True,2024-08-02T00:14:10Z,2023-10-12T18:30:05Z,http://www.msk-ix.ru/en,2020-01-22T04:24:06Z,Not Disclosed,Not Disclosed,295,+74957379296,True,Europe,MSK-IX Moscow,2010-07-29T00:00:00Z,RU,,,228,"[{'identifier': 'http://www.msk-ix.ru/en', 'service': 'website'}]",finished,,13,474,MSK-IX Moscow,55.581699150000006,37.38526445
59,True,ok,,,105,support@pipenetworks.com,"Sydney, NSW",peering@pipenetworks.com,,+61732339800,Ethernet,False,,,http://www.pipenetworks.com,2020-01-22T04:24:06Z,Not Disclosed,Not Disclosed,15,+61732339800,True,Australia,PIPE Networks Sydney,2010-07-29T00:00:00Z,AU,,,260,"[{'identifier': 'http://www.pipenetworks.com', 'service': 'website'}]",queued,,3,0,Pipe Networks MLPA Sydney,-33.768714,150.80236150000002
60,True,ok,http://www.msk-ix.ru/en/traffic/,,107,spb-noc@ix.ru,St.Petersburg,spb-adm@ix.ru,,+74957370685,Ethernet,True,2024-08-02T00:15:07Z,,http://www.msk-ix.ru/en/ix/spb,2020-01-22T04:24:06Z,Not Disclosed,Not Disclosed,59,+74957379296,True,Europe,MSK-IX Saint-Petersburg,2010-07-29T00:00:00Z,RU,,,228,"[{'identifier': 'http://www.msk-ix.ru/en/ix/spb', 'service': 'website'}]",queued,,7,188,MSK-IX Saint-Petersburg (former SPB-IX),59.917442449999996,30.30525445
61,True,ok,,,110,support@pipenetworks.com,Brisbane,support@pipenetworks.com,,+61732339800,Multiple,False,,,http://www.pipenetworks.com,2020-08-01T05:39:01Z,Not Disclosed,Not Disclosed,8,+61732339800,True,Australia,PIPE Networks Brisbane,2010-07-29T00:00:00Z,AU,,,260,"[{'identifier': 'http://www.pipenetworks.com', 'service': 'website'}]",queued,,3,0,PIPE Networks Brisbane,-27.3411165,153.073984
62,True,ok,,,111,support@pipenetworks.com,Melbourne,support@pipenetworks.com,,+61732339800,Multiple,False,,,http://www.pipenetworks.com,2020-01-22T04:24:06Z,Not Disclosed,Not Disclosed,3,+61732339800,True,Australia,PIPE Networks Melbourne,2010-07-29T00:00:00Z,AU,,,260,"[{'identifier': 'http://www.pipenetworks.com', 'service': 'website'}]",queued,,2,0,PIPE Networks Melbourne,-37.950559999999996,145.318275
63,True,ok,,,112,support@pipenetworks.com,Adelaide,support@pipenetworks.com,,+61732339800,Ethernet,False,,,http://www.pipenetworks.com,2020-08-01T05:40:02Z,Not Disclosed,Not Disclosed,3,+61732339800,True,Australia,PIPE Networks Adelaide,2010-12-11T00:00:00Z,AU,,,260,"[{'identifier': 'http://www.pipenetworks.com', 'service': 'website'}]",queued,,2,0,PIPE Networks Adelaide,-34.961269,138.63802385000002
64,False,ok,,,113,support@pipenetworks.com,Canberra,support@pipenetworks.com,,+61732339800,Multiple,False,,,http://www.pipenetworks.com,2021-05-02T20:07:00Z,Not Disclosed,Not Disclosed,0,+61732339800,True,Australia,PIPE Networks Canberra,2010-07-29T00:00:00Z,AU,,,260,"[{'identifier': 'http://www.pipenetworks.com', 'service': 'website'}]",queued,,1,0,PIPE Networks Canberra,-35.29759060000001,149.1012676
65,False,ok,,,114,support@pipenetworks.com,Hobart,support@pipenetworks.com,,+61732339800,Multiple,False,,,http://www.pipenetworks.com,2021-05-02T20:07:34Z,Not Disclosed,Not Disclosed,1,+61732339800,True,Australia,PIPE Networks Hobart,2010-07-29T00:00:00Z,AU,,,260,"[{'identifier': 'http://www.pipenetworks.com', 'service': 'website'}]",queued,,1,0,PIPE Networks Hobart,-42.8794955,147.368638
66,True,ok,http://www.top-ix.org/traffic-summary,+390118390191,115,networking@top-ix.org,Turin,staff@top-ix.org,sales@top-ix.org,+390110883150,Ethernet,True,,,http://www.top-ix.org,2022-02-17T10:57:52Z,Not Disclosed,Not Disclosed,106,+390118390191,True,Europe,TOP-IX,2010-07-29T00:00:00Z,IT,IX-F JSON member schema is available at following link https://www.top-ix.org/members.json,,259,"[{'identifier': 'http://www.top-ix.org', 'service': 'website'}]",queued,,7,0,Consorzio Top-IX,45.07350495,7.6755868
67,True,ok,https://ix.equinix.com/home/locations-and-traffic/#traffic,,119,support@equinix.com,São Paulo,peering@equinix.com,,+558008781202,Ethernet,False,,,https://www.equinix.com.br,2024-07-26T15:38:40Z,24/7 Support,Recurring Fees,161,+552139582520,True,South America,Equinix São Paulo,2010-07-29T00:00:00Z,BR,,,2,"[{'identifier': 'https://www.equinix.com.br', 'service': 'website'}]",queued,,4,0,Equinix Internet Exchange Sao Paulo,-23.682827699999997,-46.5956795
68,True,ok,https://www.namex.it/statistics,,121,noc@namex.it,Rome,peering@namex.it,,+390644486380,Ethernet,False,2024-08-02T00:15:59Z,2023-09-25T07:17:36Z,https://www.namex.it,2022-11-17T13:06:07Z,Not Disclosed,Not Disclosed,172,+390644486380,True,Europe,Namex Rome,2010-07-29T00:00:00Z,IT,,,2136,"[{'identifier': 'https://www.namex.it', 'service': 'website'}]",finished,Rome Internet eXchange Point,4,204,Nautilus Mediterranean Exchange Point,41.8983351,12.5451136
69,True,ok,https://kleyrex.net/statistiken/,,123,info@kleyrex.net,Frankfurt,info@kleyrex.net,,+496172185025,Ethernet,False,2024-08-02T00:16:45Z,,https://www.kleyrex.net/,2021-02-22T06:55:39Z,Not Disclosed,Not Disclosed,355,+496172185025,True,Europe,KleyReX,2010-07-29T00:00:00Z,DE,"Founded in 2002. 100 Mbit/s Peering Port for free.
Multiple 1G and 10G Peering Ports at very competitive pricing. Ask for promotional conditions. L2 transportation and additional services available. Check out memberlist at: https://manager.kleyrex.net/api/v4/member-export/ixf/0.6.
25G, 40G, 50G and 100G Peering Ports available Q2-2018, pre-booking possible at early bird pricing from 12-2017 on.",,1350,"[{'identifier': 'https://www.kleyrex.net/', 'service': 'website'}]",queued,,12,444,KleyReX Internet Exchange,50.12124765,8.6365827
70,True,ok,https://ix.equinix.com/home/locations-and-traffic/#traffic,,125,ap-noc@ap.equinix.com,Hong Kong,peering@ap.equinix.com,,+6567238833,Ethernet,False,,,https://ix.equinix.com,2024-07-26T15:35:44Z,24/7 Support,Recurring Fees,232,+85229707788,True,Asia Pacific,Equinix Hong Kong,2010-07-29T00:00:00Z,HK,,,2,"[{'identifier': 'https://ix.equinix.com', 'service': 'website'}]",queued,,4,0,Equinix Internet Exchange Hong Kong,22.35252895,114.15986375
71,True,ok,https://www.bbix.net/service/ix/traffic-graph/,,126,bbix-sales@bbix.net,Tokyo,bbix-sales@bbix.net,,+81368899257,Ethernet,False,,,https://www.bbix.net/en,2023-12-19T08:00:07Z,Not Disclosed,Not Disclosed,319,+81368899257,True,Asia Pacific,BBIX Tokyo,2010-07-29T00:00:00Z,JP,,,8440,"[{'identifier': 'https://www.bbix.net/en', 'service': 'website'}]",queued,,13,0,BroadBand Internet eXchange Tokyo,28.056502799999997,145.02961325
72,False,ok,http://www.oregon-ix.net/stat-frme.html,,127,oix-maintainer@ns.uoregon.edu,"Eugene, Oregon",,,,Ethernet,False,,,http://www.oregon-ix.net/,2017-05-16T10:52:23Z,Not Disclosed,Not Disclosed,2,,True,North America,Oregon Internet Exchange (OIX),2010-07-29T00:00:00Z,US,,,283,"[{'identifier': 'http://www.oregon-ix.net/', 'service': 'website'}]",queued,,1,0,Oregon-IX,44.05990035,-123.1196716
73,True,ok,,,128,kontakt@sol-ix.net,Stockholm,kontakt@sol-ix.net,,,Ethernet,True,,,https://www.sol-ix.net,2022-01-12T17:37:23Z,Not Disclosed,Not Disclosed,50,,True,Europe,SOLIX MTU1500,2010-07-29T00:00:00Z,SE,,,1901,"[{'identifier': 'https://www.sol-ix.net', 'service': 'website'}]",queued,,5,0,Stockholm Open Local Internet Exchange MTU1500,59.33376985,17.980379499999998
74,True,ok,https://portal.inx.net.za,,129,noc@inx.net.za,Johannesburg,info@inx.net.za,,+27115681166,Ethernet,False,2024-08-02T00:17:45Z,2022-12-19T10:10:52Z,https://www.inx.net.za,2022-11-01T08:36:47Z,24/7 Support,Recurring Fees,172,+27105001200,True,Africa,JINX,2010-07-29T00:00:00Z,ZA,,,288,"[{'identifier': 'https://www.inx.net.za', 'service': 'website'}]",finished,JINX,6,226,Johannesburg Internet Exchange,-26.205,28.049722
75,True,ok,,,135,info@n-ix.net,Nürnberg,info@n-ix.net,,+49911309990,Ethernet,False,,,http://www.n-ix.net,2021-07-29T09:10:58Z,Not Disclosed,Not Disclosed,23,,True,Europe,N-IX,2010-07-29T00:00:00Z,DE,"N-IX, est'd 2003, is the exchange platform in Nuremberg, Germany with a total of 6 different POPs.",,293,"[{'identifier': 'http://www.n-ix.net', 'service': 'website'}]",queued,,8,0,Nuernberger Internet Exchange [N-IX.de],49.436093650000004,11.13566415
76,False,ok,,,141,support@tampaix.net,Tampa,info@tampaix.net,,+18136766666,Multiple,False,,,http://tampaix.net,2020-01-22T04:24:06Z,Not Disclosed,Not Disclosed,1,,True,North America,TampaIX,2010-07-29T00:00:00Z,US,,,309,"[{'identifier': 'http://tampaix.net', 'service': 'website'}]",queued,,1,0,Tampa Internet Exchange,27.99631,-82.4201816
77,True,ok,,,142,osc@coresite.com,Los Angeles and Silicon Valley,any2@coresite.com,info@coresite.com,+18667772673,Ethernet,False,,,http://www.coresite.com,2022-10-14T17:01:41Z,24/7 Support,Not Disclosed,272,+18667772673,True,North America,Any2West,2010-07-29T00:00:00Z,US,,,34,"[{'identifier': 'http://www.coresite.com', 'service': 'website'}]",queued,,9,0,CoreSite - Any2West,0.0,0.0
78,True,ok,https://www.jpnap.net/ix/traffic.html,,145,info@mfeed.ad.jp,Osaka,info@mfeed.ad.jp,,,Ethernet,False,,,https://www.jpnap.net/en/,2021-02-05T01:57:13Z,Not Disclosed,Not Disclosed,95,,True,Asia Pacific,JPNAP Osaka,2010-07-29T00:00:00Z,JP,,,1479,"[{'identifier': 'https://www.jpnap.net/en/', 'service': 'website'}]",queued,,10,0,JPNAP Osaka,34.661557,135.38624545
79,False,ok,,,146,noc@gix.se,Gothenburg,info@gix.se,,+46317480700,Ethernet,False,,,http://www.gix.se,2020-01-22T04:24:06Z,Not Disclosed,Not Disclosed,0,+46317480700,True,Europe,GIX Gothenburg,2010-07-29T00:00:00Z,SE,,,319,"[{'identifier': 'http://www.gix.se', 'service': 'website'}]",queued,,1,0,Gothenburg Internet Exchange,57.7072326,11.9670171
80,True,ok,,,151,info@bigape.us,New York,info@bigape.us,,,Ethernet,False,,,http://www.bigape.us,2016-03-14T21:37:54Z,Not Disclosed,Not Disclosed,1,,True,North America,BigApe,2010-07-29T00:00:00Z,US,,,331,"[{'identifier': 'http://www.bigape.us', 'service': 'website'}]",queued,,2,0,The Big Apple Peering Exchange,40.697104,-73.97953799999999
81,False,ok,,,154,stang@bayantel.com.ph,Quezon City,stang@bayantel.com.ph,,+6324493506,Ethernet,False,,,,2020-01-22T04:24:06Z,Not Disclosed,Not Disclosed,3,+6324493506,True,Asia Pacific,BAYANTEL,2010-07-29T00:00:00Z,PH,,,336,[],queued,,0,0,Bayan Telecommunications Internet and Gaming Exchange,14.68289135,121.0617316
82,True,ok,https://sfmix.org/statistics,,155,tech-c@sfmix.org,San Francisco,tech-c@sfmix.org,,,Ethernet,False,2024-04-23T21:40:26Z,2024-04-23T21:40:06Z,https://sfmix.org/,2024-03-05T20:48:18Z,Not Disclosed,Not Disclosed,89,,True,North America,SFMIX,2010-07-29T00:00:00Z,US,"[Public looking glass](http://lg.sfmix.org/cgi-bin/bgplg?cmd=show+ip+bgp+summary&req=)

[Route Browser](https://alice.sfmix.org/)",,340,"[{'identifier': 'https://sfmix.org/', 'service': 'website'}]",finished,,11,98,San Francisco Metropolitan Internet Exchange,37.78506265,-122.727652
83,True,ok,https://ix.equinix.com/home/locations-and-traffic/#traffic,,158,ServiceDesk@equinix.com,Singapore,peering@ap.equinix.com,,+6531582175,Ethernet,False,,,https://www.equinix.com/data-centers/asia-pacific-colocation/singapore-colocation/singapore-data-center,2024-07-26T15:38:57Z,24/7 Support,Recurring Fees,445,+6567238888,True,Asia Pacific,Equinix Singapore,2010-07-29T00:00:00Z,SG,,,2,"[{'identifier': 'https://www.equinix.com/data-centers/asia-pacific-colocation/singapore-colocation/singapore-data-center', 'service': 'website'}]",queued,,5,0,Equinix Internet Exchange Singapore,1.32142925,104.06916815
84,True,ok,http://www.nwax.net,,165,noc@nwax.net,Portland,info@nwax.net,,+15039140700,Ethernet,False,,,http://www.nwax.net,2023-02-08T00:11:33Z,Not Disclosed,Not Disclosed,105,+15039140700,True,North America,NWAX,2010-07-29T00:00:00Z,US,,,352,"[{'identifier': 'http://www.nwax.net', 'service': 'website'}]",queued,NWAX,10,0,"Northwest Access Exchange, Inc.",45.5427086,-122.65438705
85,True,ok,https://ix.equinix.com/home/locations-and-traffic/#traffic,,167,ServiceDesk.JP@equinix.com,Tokyo,peering@ap.equinix.com,,+815032044692,Ethernet,False,,,https://www.equinix.com/data-centers/asia-pacific-colocation/japan-colocation/tokyo-data-centers,2024-07-26T15:39:14Z,24/7 Support,Recurring Fees,135,+81357960767,True,Asia Pacific,Equinix Tokyo,2010-07-29T00:00:00Z,JP,,,2,"[{'identifier': 'https://www.equinix.com/data-centers/asia-pacific-colocation/japan-colocation/tokyo-data-centers', 'service': 'website'}]",queued,,11,0,Equinix Internet Exchange Tokyo,28.056502799999997,145.02961325
86,True,ok,,,170,noc@opencarrier.eu,Duesseldorf,info@opencarrier.eu,,+49211635564011,Ethernet,False,,,http://www.opencarrier.eu/,2020-01-22T04:24:06Z,Not Disclosed,Not Disclosed,4,+49211635564010,True,Europe,OCIX Duesseldorf,2010-07-29T00:00:00Z,DE,,,1220,"[{'identifier': 'http://www.opencarrier.eu/', 'service': 'website'}]",queued,,3,0,OpenCarrier eG Member IX Duesseldorf ,51.238430949999994,6.81437355
87,True,ok,http://ix.br/trafego/agregado/sp,,171,noc@ix.br,São Paulo/SP,info@ix.br,,+551155093550,Ethernet,False,,2023-07-21T11:01:59Z,http://ix.br,2024-05-22T19:20:33Z,Not Disclosed,Not Disclosed,1763,+551155093550,True,South America,IX.br (PTT.br) São Paulo,2010-12-11T00:00:00Z,BR,"This is the Peering information for the IX.br (PTT.br) Route Servers.

There are two route servers per IXP for redundancy purposes in Sao Paulo

For IX.br (PTT.br) Sao Paulo we recommend a maximum-prefixes setting 400K for IPv4 and 200K for IPv6

The following communities are implemented:

Do not advertise the prefix for ASNxx:
* 16-bit ASN: 65000:ASNxx
* 32-bit ASN: RT: 65000: ASNxx or RO:65000:ASNxx

Announce the prefix for ASNxx only:
* 16-bit ASN: 65001:ASNxx
* 32-bit ASN: RT:65001:ASNxx or RO:65001:ASNxx

Add one prepend in the AS-Path of the prefixes sent to the ASNxx
* 16-bit ASN use the communitie 64601: ASNxx
* 32-bit ASN use the communitie RT:64601:ASNxx or RO:64601:ASNxx
  
Add two prepends in the AS-Path of the prefixes sent to the ASNxx
* 16-bit ASN: 64602:ASNxx
* 32-bit ASN: RT:64602:ASNxx or RO:64602:ASNxx

Add three prepends in the AS-Path of the prefixes sent to the ASNxx
* 16-bit ASN: 64603:ASNxx
* 32-bit ASN: RT:64603:ASNxx or RO:64603:ASNxx

Communitie to identify the ASN that sent the prefix to the route server:
* 16-bit ASN: 26162:SOURCE_ASN
* 32-bit ASN: RT:26162:SOURCE_ASN or 
* 32-bit ASN: RO:26162:SOURCE_ASN

Communities added by the route server  to identify the location where the prefix was received:
* 16-bit ASN: 26162:65011
* 32-bit ASN: RT:26162:65011 or RO:26162:65011

Registro.br(Whois/RDAP):
* 26162:65111 - valid on Registro.br(Whois/RDAP) database
* 26162:65112 - unknown on Registro.br(Whois/RDAP) database
* 26162:65110 - invalid on Registro.br(Whois/RDAP) database (prefix will be discarded)

RPKI:
* 26162:65131 - RPKI valid 
* 26162:65132 - RPKI unknown
* 26162:65130 - RPKI invalid (prefix will be discarded)

Stub BR(Valid on Registro.br and directly connected to IX.br):
* 26162:65180 - Stub BR
* 26162:65181 - not Stub BR",https://status.ix.br/,1245,"[{'identifier': 'http://ix.br', 'service': 'website'}]",error,,30,0,IX.br (PTT.br) São Paulo,-23.682827699999997,-46.5956795
88,True,ok,http://www.sthix.net/,,172,support@sthix.net,Stockholm,support@sthix.net,,+46812154470,Ethernet,False,2024-08-02T00:18:59Z,,http://www.sthix.net/,2019-09-30T09:51:43Z,Not Disclosed,Not Disclosed,95,+46812154470,True,Europe,STHIX - Stockholm,2010-07-29T00:00:00Z,SE,,,12240,"[{'identifier': 'http://www.sthix.net/', 'service': 'website'}]",queued,,6,115,Stockholm Internet eXchange,59.33376985,17.980379499999998
89,True,ok,http://ix.br/trafego/agregado/rs,,173,noc@ix.br,Porto Alegre/RS,info@ix.br,,+551155093550,Ethernet,False,,,http://ix.br,2024-05-22T19:36:05Z,Not Disclosed,Not Disclosed,246,+551155093550,True,South America,IX.br (PTT.br) Porto Alegre,2010-12-11T00:00:00Z,BR,"This is the Peering information for the IX.br (PTT.br) Route Servers.

There are two route servers per IXP for redundancy purposes in Porto Alegre

For IX.br (PTT.br) Porto Alegre we recommend a maximum-prefixes setting 40K for IPv4 and 20K for IPv6

The following communities are implemented:

Do not advertise the prefix for ASNxx:
* 16-bit ASN: 65000:ASNxx
* 32-bit ASN: RT: 65000: ASNxx or RO:65000:ASNxx

Announce the prefix for ASNxx only:
* 16-bit ASN: 65001:ASNxx
* 32-bit ASN: RT:65001:ASNxx or RO:65001:ASNxx

Add one prepend in the AS-Path of the prefixes sent to the ASNxx
* 16-bit ASN use the communitie 64601: ASNxx
* 32-bit ASN use the communitie RT:64601:ASNxx or RO:64601:ASNxx
  
Add two prepends in the AS-Path of the prefixes sent to the ASNxx
* 16-bit ASN: 64602:ASNxx
* 32-bit ASN: RT:64602:ASNxx or RO:64602:ASNxx

Add three prepends in the AS-Path of the prefixes sent to the ASNxx
* 16-bit ASN: 64603:ASNxx
* 32-bit ASN: RT:64603:ASNxx or RO:64603:ASNxx

Communitie to identify the ASN that sent the prefix to the route server:
* 16-bit ASN: 26162:SOURCE_ASN
* 32-bit ASN: RT:26162:SOURCE_ASN or 
* 32-bit ASN: RO:26162:SOURCE_ASN

Communities added by the route server  to identify the location where the prefix was received:
* 16-bit ASN: 26162:65051
* 32-bit ASN: RT:26162:65051 or RO:26162:65051",https://status.ix.br/,1245,"[{'identifier': 'http://ix.br', 'service': 'website'}]",queued,,17,0,IX.br (PTT.br) Porto Alegre,-30.10096215,-51.1611463
90,True,ok,http://ix.br/trafego/agregado/pr,,174,noc@ix.br,Curitiba,info@ix.br,,+551155093550,Ethernet,False,,,http://ix.br,2024-05-22T19:27:24Z,Not Disclosed,Not Disclosed,151,+551155093550,True,South America,IX.br (PTT.br) Curitiba,2010-12-11T00:00:00Z,BR,"This is the Peering information for the IX.br (PTT.br) Route Servers.

There are two route servers per IXP for redundancy purposes in Curitiba

For IX.br (PTT.br) Curitiba we recommend a maximum-prefixes setting 50K for IPv4 and 20K for IPv6

The following communities are implemented:

Do not advertise the prefix for ASNxx:
* 16-bit ASN: 65000:ASNxx
* 32-bit ASN: RT: 65000: ASNxx or RO:65000:ASNxx

Announce the prefix for ASNxx only:
* 16-bit ASN: 65001:ASNxx
* 32-bit ASN: RT:65001:ASNxx or RO:65001:ASNxx

Add one prepend in the AS-Path of the prefixes sent to the ASNxx
* 16-bit ASN use the communitie 64601: ASNxx
* 32-bit ASN use the communitie RT:64601:ASNxx or RO:64601:ASNxx
  
Add two prepends in the AS-Path of the prefixes sent to the ASNxx
* 16-bit ASN: 64602:ASNxx
* 32-bit ASN: RT:64602:ASNxx or RO:64602:ASNxx

Add three prepends in the AS-Path of the prefixes sent to the ASNxx
* 16-bit ASN: 64603:ASNxx
* 32-bit ASN: RT:64603:ASNxx or RO:64603:ASNxx

Communitie to identify the ASN that sent the prefix to the route server:
* 16-bit ASN: 26162:SOURCE_ASN
* 32-bit ASN: RT:26162:SOURCE_ASN or 
* 32-bit ASN: RO:26162:SOURCE_ASN

Communities added by the route server  to identify the location where the prefix was received:
* 16-bit ASN: 26162:65041
* 32-bit ASN: RT:26162:65041 or RO:26162:65041",https://status.ix.br/,1245,"[{'identifier': 'http://ix.br', 'service': 'website'}]",queued,,8,0,IX.br (PTT.br) Curitiba,-25.494290550000002,-49.2867291
